fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,texto_matricula
827,car,0.6884716749191284,19,1213,320,1282,365,N/A,N/A
827,car,0.5543763637542725,20,1344,321,1384,352,N/A,N/A
827,car,0.509543776512146,12,1301,320,1345,348,N/A,N/A
827,car,0.624995768070221,21,1432,325,1512,380,N/A,N/A
828,car,0.6732353568077087,19,1213,319,1284,366,N/A,N/A
828,car,0.568244993686676,20,1344,321,1384,352,N/A,N/A
828,car,0.5186731815338135,12,1301,319,1345,348,N/A,N/A
828,car,0.632391631603241,21,1431,324,1512,380,N/A,N/A
829,car,0.650864839553833,19,1213,322,1285,369,N/A,N/A
829,car,0.5670833587646484,20,1344,321,1384,352,N/A,N/A
829,car,0.5111150741577148,12,1300,320,1345,348,N/A,N/A
829,car,0.6270960569381714,21,1431,325,1512,380,N/A,N/A
830,car,0.6897985935211182,19,1214,323,1286,370,N/A,N/A
830,car,0.5699198246002197,20,1344,321,1384,352,N/A,N/A
830,car,0.5224890112876892,12,1299,320,1345,348,N/A,N/A
830,car,0.6328303217887878,21,1431,325,1513,380,N/A,N/A
831,car,0.7084760069847107,19,1215,322,1288,371,N/A,N/A
831,car,0.571448802947998,20,1344,321,1384,352,N/A,N/A
831,car,0.5232107043266296,12,1299,320,1345,348,N/A,N/A
831,car,0.6360549330711365,21,1432,325,1513,379,N/A,N/A
832,car,0.7120197415351868,19,1215,323,1289,371,N/A,N/A
832,car,0.5617403984069824,20,1344,321,1384,352,N/A,N/A
832,car,0.5244660377502441,12,1300,320,1345,348,N/A,N/A
832,car,0.6373628377914429,21,1432,324,1513,379,N/A,N/A
833,car,0.7158079147338867,19,1215,322,1291,372,N/A,N/A
833,car,0.5735973715782166,20,1344,321,1384,353,N/A,N/A
833,car,0.5284839272499084,12,1300,320,1345,348,N/A,N/A
833,car,0.6352987289428711,21,1432,325,1513,379,N/A,N/A
834,car,0.669086754322052,19,1216,324,1295,374,N/A,N/A
834,car,0.5736427903175354,20,1344,321,1384,353,N/A,N/A
834,car,0.5293901562690735,12,1301,320,1345,348,N/A,N/A
834,car,0.6334686875343323,21,1431,324,1513,379,N/A,N/A
835,car,0.6688209772109985,19,1218,323,1297,375,N/A,N/A
835,car,0.5654605031013489,20,1344,321,1384,352,N/A,N/A
835,car,0.5334469676017761,12,1301,320,1345,347,N/A,N/A
835,car,0.6261548399925232,21,1431,324,1513,379,N/A,N/A
836,car,0.6981226205825806,19,1218,317,1299,377,N/A,N/A
836,car,0.5754661560058594,20,1344,321,1383,353,N/A,N/A
836,car,0.5136553049087524,12,1301,320,1344,347,N/A,N/A
836,car,0.628057599067688,21,1432,324,1513,379,N/A,N/A
837,car,0.7337833046913147,19,1218,314,1301,379,N/A,N/A
837,car,0.5699661374092102,20,1344,321,1384,353,N/A,N/A
837,car,0.510768711566925,12,1302,320,1345,348,N/A,N/A
837,car,0.6278799772262573,21,1432,324,1513,379,N/A,N/A
838,car,0.7181257009506226,19,1219,315,1303,380,N/A,N/A
838,car,0.5740506052970886,20,1344,321,1384,353,N/A,N/A
838,car,0.5055195689201355,12,1298,319,1344,348,N/A,N/A
838,car,0.6352413892745972,21,1432,324,1513,380,N/A,N/A
839,car,0.7291139960289001,19,1219,313,1304,380,N/A,N/A
839,car,0.5674643516540527,20,1344,321,1383,353,N/A,N/A
839,car,0.5111249089241028,12,1297,319,1344,348,N/A,N/A
839,car,0.6387574672698975,21,1432,324,1513,380,N/A,N/A
840,car,0.7095466256141663,19,1220,311,1304,380,N/A,N/A
840,car,0.5752570629119873,20,1344,321,1384,352,N/A,N/A
840,car,0.5088301301002502,12,1298,318,1344,348,N/A,N/A
840,car,0.6332941651344299,21,1432,324,1513,380,N/A,N/A
841,car,0.7235777974128723,19,1221,313,1305,380,N/A,N/A
841,car,0.5645108819007874,20,1343,321,1382,352,N/A,N/A
841,car,0.5378626585006714,12,1299,318,1343,348,N/A,N/A
841,car,0.6110577583312988,21,1432,325,1513,380,N/A,N/A
842,car,0.6556018590927124,19,1222,313,1305,380,N/A,N/A
842,car,0.5662476420402527,20,1343,321,1381,352,N/A,N/A
842,car,0.4675041735172272,12,1301,319,1344,348,N/A,N/A
842,car,0.6101034879684448,21,1432,325,1513,380,N/A,N/A
843,car,0.7020294666290283,19,1223,316,1306,381,N/A,N/A
843,car,0.5582631826400757,20,1343,321,1381,352,N/A,N/A
843,car,0.4923815429210663,12,1302,320,1345,347,N/A,N/A
843,car,0.6120055913925171,21,1432,325,1513,380,N/A,N/A
844,car,0.7389636039733887,19,1223,318,1308,382,N/A,N/A
844,car,0.5368632674217224,20,1344,321,1380,352,N/A,N/A
844,car,0.4830266535282135,12,1303,319,1345,347,N/A,N/A
844,car,0.6185426712036133,21,1432,325,1513,380,N/A,N/A
845,car,0.7551760673522949,19,1223,319,1310,384,N/A,N/A
845,car,0.5481500625610352,20,1344,321,1381,353,N/A,N/A
845,car,0.4924098253250122,12,1304,319,1345,347,N/A,N/A
845,car,0.6227297186851501,21,1432,325,1513,380,N/A,N/A
846,car,0.761088490486145,19,1224,320,1312,386,N/A,N/A
846,car,0.5565592050552368,20,1344,321,1381,353,N/A,N/A
846,car,0.47132688760757446,12,1304,318,1345,347,N/A,N/A
846,car,0.6238521337509155,21,1431,325,1513,380,N/A,N/A
847,car,0.7751398682594299,19,1225,320,1313,387,N/A,N/A
847,car,0.5715150237083435,20,1344,321,1381,353,N/A,N/A
847,car,0.4646013081073761,12,1305,318,1346,347,N/A,N/A
847,car,0.6250104904174805,21,1432,325,1513,380,N/A,N/A
848,car,0.7708115577697754,19,1226,319,1315,387,N/A,N/A
848,car,0.5582662224769592,20,1344,321,1382,353,N/A,N/A
848,car,0.45351454615592957,12,1306,318,1346,348,N/A,N/A
848,car,0.6230907440185547,21,1432,325,1513,380,N/A,N/A
849,car,0.7712447643280029,19,1227,320,1316,387,N/A,N/A
849,car,0.5530909895896912,20,1344,322,1383,353,N/A,N/A
849,car,0.46915072202682495,12,1306,319,1346,348,N/A,N/A
849,car,0.6227849125862122,21,1432,325,1513,380,N/A,N/A
850,car,0.7798854112625122,19,1229,321,1318,390,N/A,N/A
850,car,0.5580117106437683,20,1344,322,1382,353,N/A,N/A
850,car,0.42095115780830383,12,1307,319,1346,348,N/A,N/A
850,car,0.6215079426765442,21,1432,325,1513,380,N/A,N/A
850,person,0.6112701296806335,22,884,290,911,365,N/A,N/A
851,car,0.7746003270149231,19,1230,321,1320,391,N/A,N/A
851,car,0.5669515132904053,20,1344,322,1383,353,N/A,N/A
851,car,0.6264529228210449,21,1432,325,1512,380,N/A,N/A
851,person,0.5686931014060974,22,884,290,911,366,N/A,N/A
852,car,0.7206125259399414,19,1231,321,1323,391,N/A,N/A
852,car,0.5680291056632996,20,1344,322,1383,352,N/A,N/A
852,car,0.6310128569602966,21,1432,325,1512,380,N/A,N/A
852,person,0.42465272545814514,22,884,291,911,365,N/A,N/A
853,car,0.7606385350227356,19,1233,318,1324,393,N/A,N/A
853,car,0.5964792966842651,20,1345,322,1384,352,N/A,N/A
853,car,0.6070201396942139,21,1433,325,1513,380,N/A,N/A
853,person,0.4634963870048523,22,885,291,912,364,N/A,N/A
854,car,0.7777369022369385,19,1234,318,1326,393,N/A,N/A
854,car,0.5898755192756653,20,1344,322,1385,352,N/A,N/A
854,car,0.6017927527427673,21,1433,325,1513,380,N/A,N/A
854,person,0.5257336497306824,22,885,291,912,364,N/A,N/A
855,car,0.77300626039505,19,1234,317,1330,394,N/A,N/A
855,car,0.6091881394386292,20,1344,322,1386,352,N/A,N/A
855,car,0.5844342708587646,21,1433,325,1513,380,N/A,N/A
855,person,0.6268313527107239,22,886,291,913,364,N/A,N/A
856,car,0.8066874146461487,19,1235,317,1331,394,N/A,N/A
856,car,0.6141349673271179,20,1342,323,1386,353,N/A,N/A
856,car,0.5758876204490662,21,1434,325,1513,380,N/A,N/A
856,person,0.5343644618988037,22,887,291,914,364,N/A,N/A
857,car,0.805533766746521,19,1236,317,1333,395,N/A,N/A
857,car,0.6103160977363586,20,1341,323,1386,353,N/A,N/A
857,car,0.5811363458633423,21,1434,325,1513,379,N/A,N/A
858,car,0.7671133279800415,19,1236,316,1335,395,N/A,N/A
858,car,0.6140859127044678,20,1342,323,1386,353,N/A,N/A
858,car,0.583977997303009,21,1434,325,1513,379,N/A,N/A
858,person,0.4142966568470001,22,888,292,916,364,N/A,N/A
859,car,0.7718221545219421,19,1236,317,1337,395,N/A,N/A
859,car,0.596346378326416,20,1342,323,1386,353,N/A,N/A
859,car,0.5802278518676758,21,1434,325,1513,379,N/A,N/A
859,person,0.5053972601890564,22,889,291,916,364,N/A,N/A
860,car,0.7715010643005371,19,1237,316,1339,396,N/A,N/A
860,car,0.5677521824836731,20,1342,323,1387,352,N/A,N/A
860,car,0.590713381767273,21,1434,325,1513,379,N/A,N/A
861,car,0.749031662940979,19,1237,316,1342,397,N/A,N/A
861,car,0.5256819725036621,20,1342,323,1387,352,N/A,N/A
861,car,0.584327220916748,21,1434,325,1513,379,N/A,N/A
862,car,0.7630482912063599,19,1238,316,1344,399,N/A,N/A
862,car,0.5401661992073059,20,1355,324,1393,355,N/A,N/A
862,car,0.5935099720954895,21,1434,325,1513,379,N/A,N/A
863,car,0.7732945680618286,19,1239,317,1346,401,matrícula,N/A
863,car,0.7732945680618286,19,1239,317,1346,401,N/A,N/A
863,car,0.5217240452766418,20,1358,325,1395,357,N/A,N/A
863,car,0.579081654548645,21,1434,325,1513,379,N/A,N/A
864,car,0.7864066958427429,19,1241,317,1348,402,N/A,N/A
864,car,0.547882080078125,20,1357,324,1396,357,N/A,N/A
864,car,0.5765199065208435,21,1434,325,1513,379,N/A,N/A
865,car,0.7988452315330505,19,1242,317,1350,402,N/A,N/A
865,car,0.49522966146469116,20,1360,325,1396,357,N/A,N/A
865,car,0.5951550006866455,21,1433,325,1513,380,N/A,N/A
866,car,0.8131361603736877,19,1242,316,1352,404,N/A,N/A
866,car,0.523666262626648,20,1361,325,1396,357,N/A,N/A
866,car,0.5865702629089355,21,1434,325,1513,380,N/A,N/A
867,car,0.809928297996521,19,1243,315,1355,404,N/A,N/A
867,car,0.520865261554718,20,1359,325,1396,357,N/A,N/A
867,car,0.5852242708206177,21,1434,325,1513,380,N/A,N/A
868,car,0.8181772828102112,19,1244,316,1358,405,N/A,N/A
868,car,0.48585498332977295,20,1357,324,1396,357,N/A,N/A
868,car,0.5845583081245422,21,1433,325,1513,380,N/A,N/A
869,car,0.8531714081764221,19,1245,315,1361,405,N/A,N/A
869,car,0.5032832026481628,20,1354,324,1396,357,N/A,N/A
869,car,0.585498034954071,21,1433,325,1513,380,N/A,N/A
870,car,0.8506110310554504,19,1245,316,1362,406,N/A,N/A
870,car,0.5062080025672913,20,1352,325,1396,357,N/A,N/A
870,car,0.60219407081604,21,1433,325,1513,380,N/A,N/A
871,car,0.8491915464401245,19,1245,315,1365,408,N/A,N/A
871,car,0.4766930639743805,20,1352,325,1397,357,N/A,N/A
871,car,0.5930848121643066,21,1433,325,1513,380,N/A,N/A
872,car,0.8528139591217041,19,1246,316,1367,412,N/A,N/A
872,car,0.4651523232460022,20,1352,324,1397,357,N/A,N/A
872,car,0.5922614932060242,21,1434,325,1513,380,N/A,N/A
873,car,0.8574497699737549,19,1246,316,1369,413,N/A,N/A
873,car,0.42562469840049744,20,1356,324,1397,357,N/A,N/A
873,car,0.5918728709220886,21,1434,325,1513,380,N/A,N/A
874,car,0.8635598421096802,19,1246,316,1373,416,N/A,N/A
874,car,0.5787090063095093,21,1434,324,1513,379,N/A,N/A
875,car,0.8848297595977783,19,1247,316,1376,417,matrícula,N/A
875,car,0.8848297595977783,19,1247,316,1376,417,N/A,N/A
875,car,0.5830824375152588,21,1434,324,1513,379,N/A,N/A
875,car,0.561879575252533,23,1062,313,1137,346,N/A,N/A
876,car,0.8723564743995667,19,1250,316,1379,420,matrícula,N/A
876,car,0.8723564743995667,19,1250,316,1379,420,N/A,N/A
876,car,0.581762433052063,21,1434,325,1513,379,N/A,N/A
876,car,0.6242973208427429,23,1065,313,1140,346,N/A,N/A
877,car,0.851735532283783,19,1250,317,1384,422,N/A,N/A
877,car,0.5807921886444092,21,1435,325,1513,379,N/A,N/A
877,car,0.595720112323761,23,1068,312,1140,347,matrícula,N/A
877,car,0.595720112323761,23,1068,312,1140,347,N/A,N/A
878,car,0.8497985601425171,19,1250,316,1387,424,N/A,N/A
878,car,0.5911071300506592,21,1435,325,1513,379,N/A,N/A
878,car,0.5620521903038025,23,1070,312,1141,346,N/A,N/A
879,car,0.8359692096710205,19,1250,316,1390,426,matrícula,N/A
879,car,0.8359692096710205,19,1250,316,1390,426,N/A,N/A
879,car,0.5859118103981018,21,1435,325,1513,380,N/A,N/A
879,car,0.5639432668685913,23,1074,312,1142,345,N/A,N/A
880,car,0.9174818396568298,19,1251,316,1396,428,matrícula,N/A
880,car,0.9174818396568298,19,1251,316,1396,428,N/A,N/A
880,car,0.5773948431015015,21,1435,324,1513,379,N/A,N/A
880,car,0.5905677080154419,23,1078,312,1143,345,N/A,N/A
881,car,0.8602743148803711,19,1252,315,1399,430,matrícula,N/A
881,car,0.8602743148803711,19,1252,315,1399,430,N/A,N/A
881,car,0.5656083226203918,21,1438,324,1513,380,N/A,N/A
881,car,0.6240278482437134,23,1079,312,1145,346,N/A,N/A
882,car,0.8847075700759888,19,1254,316,1402,431,matrícula,N/A
882,car,0.8847075700759888,19,1254,316,1402,431,N/A,N/A
882,car,0.5683813095092773,21,1439,324,1512,380,N/A,N/A
882,car,0.5965777635574341,23,1080,313,1146,346,N/A,N/A
883,car,0.8639410734176636,19,1256,315,1407,433,matrícula,N/A
883,car,0.8639410734176636,19,1256,315,1407,433,N/A,N/A
883,car,0.5682438611984253,21,1439,324,1512,380,N/A,N/A
883,car,0.5053669810295105,23,1086,311,1150,344,N/A,N/A
884,car,0.8409926891326904,19,1258,315,1411,433,matrícula,N/A
884,car,0.8409926891326904,19,1258,315,1411,433,N/A,N/A
884,car,0.5688220262527466,21,1440,324,1512,380,N/A,N/A
884,car,0.5335999131202698,23,1086,310,1154,344,N/A,N/A
885,car,0.8251355886459351,19,1260,315,1414,436,matrícula,N/A
885,car,0.8251355886459351,19,1260,315,1414,436,N/A,N/A
885,car,0.5839189887046814,21,1440,324,1512,380,N/A,N/A
885,car,0.47711455821990967,23,1089,310,1157,343,N/A,N/A
886,car,0.8120418190956116,19,1261,315,1420,438,matrícula,N/A
886,car,0.8120418190956116,19,1261,315,1420,438,N/A,N/A
886,car,0.5979627966880798,21,1442,324,1513,380,N/A,N/A
886,car,0.4994593858718872,23,1094,310,1159,343,N/A,N/A
887,car,0.8379480838775635,19,1261,316,1426,442,matrícula,N/A
887,car,0.8379480838775635,19,1261,316,1426,442,N/A,N/A
887,car,0.6085230112075806,21,1441,324,1513,380,N/A,N/A
887,car,0.5496783256530762,23,1097,310,1160,343,N/A,N/A
888,car,0.8491213917732239,19,1262,317,1431,446,matrícula,N/A
888,car,0.8491213917732239,19,1262,317,1431,446,N/A,N/A
888,car,0.60914146900177,21,1441,324,1513,380,N/A,N/A
888,car,0.5656240582466125,23,1099,309,1162,343,N/A,N/A
889,car,0.8715426921844482,19,1263,316,1439,449,matrícula,N/A
889,car,0.8715426921844482,19,1263,316,1439,449,N/A,N/A
889,car,0.600124180316925,21,1442,324,1513,380,N/A,N/A
889,car,0.5319656133651733,23,1100,307,1165,345,N/A,N/A
890,car,0.8683351278305054,19,1265,316,1445,452,matrícula,N/A
890,car,0.8683351278305054,19,1265,316,1445,452,N/A,N/A
890,car,0.6110233068466187,21,1443,324,1513,380,N/A,N/A
890,car,0.5538292527198792,23,1101,306,1166,346,N/A,N/A
891,car,0.8944635391235352,19,1265,317,1452,455,matrícula,N/A
891,car,0.8944635391235352,19,1265,317,1452,455,N/A,N/A
891,car,0.5738752484321594,21,1444,324,1513,380,N/A,N/A
891,car,0.5758872628211975,23,1103,306,1168,346,N/A,N/A
892,car,0.8822792768478394,19,1267,317,1459,458,matrícula,N/A
892,car,0.8822792768478394,19,1267,317,1459,458,N/A,N/A
892,car,0.5643326640129089,21,1444,325,1514,380,N/A,N/A
892,car,0.6035978198051453,23,1105,307,1168,346,N/A,N/A
893,car,0.8337530493736267,19,1269,317,1466,461,matrícula,N/A
893,car,0.8337530493736267,19,1269,317,1466,461,N/A,N/A
893,car,0.5389050841331482,21,1450,325,1513,380,N/A,N/A
893,car,0.6451808214187622,23,1106,308,1170,346,N/A,N/A
894,car,0.8680782318115234,19,1274,317,1475,467,matrícula,N/A
894,car,0.8680782318115234,19,1274,317,1475,467,N/A,N/A
894,car,0.514491617679596,21,1456,324,1513,380,N/A,N/A
894,car,0.560126006603241,23,1108,307,1171,347,N/A,N/A
895,car,0.8573405146598816,19,1276,317,1485,471,matrícula,N/A
895,car,0.8573405146598816,19,1276,317,1485,471,N/A,N/A
895,car,0.5166995525360107,21,1446,324,1514,380,N/A,N/A
895,car,0.6373834013938904,23,1109,308,1173,346,N/A,N/A
896,car,0.8746986985206604,19,1278,317,1495,475,matrícula,N/A
896,car,0.8746986985206604,19,1278,317,1495,475,N/A,N/A
896,car,0.5154527425765991,21,1453,325,1514,380,N/A,N/A
896,car,0.5985906720161438,23,1111,307,1175,346,N/A,N/A
897,car,0.8840029239654541,19,1280,317,1503,479,matrícula,N/A
897,car,0.8840029239654541,19,1280,317,1503,479,N/A,N/A
897,car,0.4745486080646515,21,1455,325,1513,381,N/A,N/A
897,car,0.7097601294517517,23,1112,308,1177,346,N/A,N/A
898,car,0.8705288767814636,19,1283,316,1514,484,matrícula,N/A
898,car,0.8705288767814636,19,1283,316,1514,484,N/A,N/A
898,car,0.6580134630203247,23,1113,308,1178,346,N/A,N/A
899,car,0.8651448488235474,19,1286,316,1526,490,matrícula,N/A
899,car,0.8651448488235474,19,1286,316,1526,490,N/A,N/A
899,car,0.7090376019477844,23,1115,308,1180,346,N/A,N/A
900,car,0.8606816530227661,19,1290,316,1539,495,matrícula,N/A
900,car,0.8606816530227661,19,1290,316,1539,495,N/A,N/A
900,car,0.6311702728271484,23,1116,308,1181,347,N/A,N/A
901,car,0.8756446838378906,19,1292,317,1552,499,matrícula,N/A
901,car,0.8756446838378906,19,1292,317,1552,499,N/A,N/A
901,car,0.5879759192466736,23,1125,310,1182,346,N/A,N/A
902,car,0.8656749725341797,19,1295,317,1567,505,matrícula,N/A
902,car,0.8656749725341797,19,1295,317,1567,505,N/A,N/A
902,car,0.5796701312065125,23,1132,310,1184,346,N/A,N/A
903,car,0.8782250285148621,19,1301,317,1583,511,matrícula,N/A
903,car,0.8782250285148621,19,1301,317,1583,511,N/A,N/A
903,car,0.5781105756759644,23,1134,310,1186,345,N/A,N/A
904,car,0.8973637223243713,19,1307,316,1601,520,matrícula,N/A
904,car,0.8973637223243713,19,1307,316,1601,520,N/A,N/A
904,car,0.5934375524520874,23,1132,310,1188,346,N/A,N/A
905,car,0.9155352115631104,19,1312,316,1618,526,matrícula,N/A
905,car,0.9155352115631104,19,1312,316,1618,526,N/A,N/A
905,car,0.5534592866897583,23,1133,310,1189,345,N/A,N/A
906,car,0.9155211448669434,19,1317,317,1635,532,matrícula,N/A
906,car,0.9155211448669434,19,1317,317,1635,532,N/A,N/A
906,car,0.5460280776023865,23,1134,310,1190,346,N/A,N/A
907,car,0.8837725520133972,19,1324,318,1657,539,matrícula,N/A
907,car,0.8837725520133972,19,1324,318,1657,539,N/A,N/A
907,car,0.5708337426185608,23,1138,310,1191,346,N/A,N/A
908,car,0.8948122262954712,19,1330,318,1681,546,matrícula,N/A
908,car,0.8948122262954712,19,1330,318,1681,546,N/A,N/A
908,car,0.6441415548324585,23,1138,310,1192,346,N/A,N/A
909,car,0.8902345299720764,19,1337,318,1708,557,matrícula,N/A
909,car,0.8902345299720764,19,1337,318,1708,557,N/A,N/A
909,car,0.6800997853279114,23,1141,310,1193,346,N/A,N/A
910,car,0.8785598278045654,19,1345,320,1735,565,matrícula,N/A
910,car,0.8785598278045654,19,1345,320,1735,565,N/A,N/A
910,car,0.6631966233253479,23,1142,310,1194,347,N/A,N/A
911,car,0.8886445164680481,19,1353,321,1765,574,matrícula,N/A
911,car,0.8886445164680481,19,1353,321,1765,574,N/A,N/A
911,car,0.655975878238678,23,1141,310,1196,347,N/A,N/A
912,car,0.9004625082015991,19,1361,321,1798,581,matrícula,N/A
912,car,0.9004625082015991,19,1361,321,1798,581,N/A,N/A
912,car,0.5665932893753052,23,1148,311,1196,348,N/A,N/A
913,car,0.9198674559593201,19,1372,322,1835,593,matrícula,N/A
913,car,0.9198674559593201,19,1372,322,1835,593,N/A,N/A
913,car,0.5522704720497131,23,1150,311,1198,348,N/A,N/A
914,car,0.9129694700241089,19,1383,323,1874,603,matrícula,N/A
914,car,0.9129694700241089,19,1383,323,1874,603,N/A,N/A
914,car,0.584182858467102,23,1153,311,1199,348,N/A,N/A
915,car,0.9084987640380859,19,1396,322,1909,617,matrícula,N/A
915,car,0.9084987640380859,19,1396,322,1909,617,N/A,N/A
915,car,0.5613797903060913,23,1154,311,1199,348,N/A,N/A
916,car,0.916897177696228,19,1408,323,1920,629,matrícula,N/A
916,car,0.916897177696228,19,1408,323,1920,629,N/A,N/A
916,car,0.6102165579795837,23,1155,311,1200,348,N/A,N/A
916,car,0.5997405052185059,24,1343,321,1386,353,N/A,N/A
917,car,0.9189106225967407,19,1423,322,1920,643,matrícula,N/A
917,car,0.9189106225967407,19,1423,322,1920,643,N/A,N/A
917,car,0.6282142996788025,23,1156,311,1202,347,N/A,N/A
917,car,0.6007769107818604,24,1343,321,1386,353,N/A,N/A
918,car,0.9263710975646973,19,1439,323,1920,661,N/A,N/A
918,car,0.643049418926239,23,1156,311,1203,347,N/A,N/A
918,car,0.5912812948226929,24,1343,321,1386,352,N/A,N/A
919,car,0.9326176047325134,19,1456,324,1920,679,N/A,N/A
919,car,0.6534783840179443,23,1157,311,1203,347,N/A,N/A
919,car,0.5912972688674927,24,1343,321,1385,352,N/A,N/A
920,car,0.9267637133598328,19,1476,327,1920,701,N/A,N/A
920,car,0.637767493724823,23,1157,311,1204,346,N/A,N/A
920,car,0.5827347040176392,24,1344,321,1385,352,N/A,N/A
921,car,0.9411459565162659,19,1498,329,1920,718,N/A,N/A
921,car,0.5830494165420532,23,1157,311,1204,346,N/A,N/A
921,car,0.5869478583335876,24,1344,321,1385,352,N/A,N/A
922,car,0.926862895488739,19,1521,331,1920,743,N/A,N/A
922,car,0.6151665449142456,23,1158,311,1205,347,N/A,N/A
922,car,0.5913858413696289,24,1343,321,1385,352,N/A,N/A
922,car,0.5964359045028687,25,1431,324,1513,381,N/A,N/A
923,car,0.9332832098007202,19,1546,334,1920,770,N/A,N/A
923,car,0.6573734879493713,23,1159,311,1206,348,N/A,N/A
923,car,0.5916771292686462,24,1343,321,1384,352,N/A,N/A
923,car,0.6124006509780884,25,1431,325,1513,381,N/A,N/A
924,car,0.9372506737709045,19,1575,334,1920,752,N/A,N/A
924,car,0.6529175043106079,23,1159,311,1206,348,N/A,N/A
924,car,0.5822816491127014,24,1344,322,1384,352,N/A,N/A
924,car,0.614037036895752,25,1431,325,1513,381,N/A,N/A
925,car,0.9291452765464783,19,1606,337,1920,736,N/A,N/A
925,car,0.6756947636604309,23,1159,310,1206,348,N/A,N/A
925,car,0.5900412797927856,24,1344,322,1385,352,N/A,N/A
925,car,0.5882333517074585,25,1431,325,1513,380,N/A,N/A
926,car,0.9052106738090515,19,1643,342,1920,727,N/A,N/A
926,car,0.6990923881530762,23,1159,309,1207,348,N/A,N/A
926,car,0.5868748426437378,24,1344,322,1385,352,N/A,N/A
926,car,0.5700302124023438,25,1431,325,1513,380,N/A,N/A
927,car,0.8864045143127441,19,1686,348,1920,724,N/A,N/A
